"ID","Study_Group","Gender","CCT_Condition","CCT_Round_Tria_Num","CCT_Round_Block","CCT_Round_Time","CCT_Task_Type","CCT_Round_WinValue","CCT_Round_LossValue","CCT_Round_LossNum","CCT_AdvantageousLevel","CCT_NumCardChosen","CCT_Censored","CCT_Score","CCT_Timespent_Seconds","card1","card2","card3","card4","card5","card6","card7","card8","card9","card10","card11","card12","card13","card14","card15","card16","card17","card18","card19","card20","card21","card22","card23","card24","card25","card26","card27","card28","card29","card30","card31","card32"
37,"Crack Users","Female","H1-H2-C",20,3,"15/01/2014 10:05","Hot2",30,750,1,7,6,0,180,17,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"Crack Users","Female","H1-H2-C",21,3,"15/01/2014 10:05","Hot2",10,750,3,1,4,2,-740,14,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"Crack Users","Female","H1-H2-C",22,3,"15/01/2014 10:06","Hot2",30,250,3,5,6,1,-250,17,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"Crack Users","Female","H1-H2-C",23,3,"15/01/2014 10:06","Hot2",30,250,1,8,5,0,150,15,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"Crack Users","Female","H1-H2-C",24,3,"15/01/2014 10:06","Hot2",10,250,3,3,5,1,-250,19,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"Crack Users","Female","H2-C-H1",1,1,"23/01/2014 09:32","Hot2",10,250,1,6,13,7,-190,63,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"Crack Users","Female","H2-C-H1",2,1,"23/01/2014 09:33","Hot2",30,250,3,5,10,5,-130,47,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"Crack Users","Female","H2-C-H1",3,1,"23/01/2014 09:35","Hot2",10,750,3,1,12,0,-640,105,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"Crack Users","Female","H2-C-H1",4,1,"23/01/2014 09:36","Hot2",10,250,3,3,10,2,-240,60,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"Crack Users","Female","H2-C-H1",5,1,"23/01/2014 09:36","Hot2",30,750,3,2,6,0,180,27,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"Crack Users","Female","H2-C-H1",6,1,"23/01/2014 09:37","Hot2",30,250,1,8,8,0,240,50,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"Crack Users","Female","H2-C-H1",7,1,"23/01/2014 09:38","Hot2",10,750,1,4,8,0,80,41,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"Crack Users","Female","H2-C-H1",8,1,"23/01/2014 09:38","Hot2",30,750,1,7,8,0,240,30,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"Crack Users","Female","H2-C-H1",9,2,"23/01/2014 09:39","Hot2",30,750,1,7,9,0,270,40,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"Crack Users","Female","H2-C-H1",10,2,"23/01/2014 09:40","Hot2",30,250,3,5,9,0,270,65,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"Crack Users","Female","H2-C-H1",11,2,"23/01/2014 09:41","Hot2",10,250,3,3,5,2,-240,29,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"Crack Users","Female","H2-C-H1",12,2,"23/01/2014 09:41","Hot2",30,250,1,8,8,0,240,27,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"Crack Users","Female","H2-C-H1",13,2,"23/01/2014 09:42","Hot2",10,250,1,6,9,0,90,32,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"Crack Users","Female","H2-C-H1",14,2,"23/01/2014 09:43","Hot2",30,750,3,2,7,0,210,67,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"Crack Users","Female","H2-C-H1",15,2,"23/01/2014 09:44","Hot2",10,750,3,1,8,2,-740,34,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"Crack Users","Female","H2-C-H1",16,2,"23/01/2014 09:44","Hot2",10,750,1,4,10,9,-670,32,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"Crack Users","Female","H2-C-H1",17,3,"23/01/2014 09:45","Hot2",30,250,3,5,6,1,-250,33,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"Crack Users","Female","H2-C-H1",18,3,"23/01/2014 09:45","Hot2",30,750,1,7,9,0,270,33,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"Crack Users","Female","H2-C-H1",19,3,"23/01/2014 09:46","Hot2",30,750,3,2,6,2,-720,25,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"Crack Users","Female","H2-C-H1",20,3,"23/01/2014 09:46","Hot2",10,250,1,6,8,0,80,34,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"Crack Users","Female","H2-C-H1",21,3,"23/01/2014 09:47","Hot2",10,750,3,1,5,0,-710,23,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"Crack Users","Female","H2-C-H1",22,3,"23/01/2014 09:47","Hot2",10,250,3,3,7,0,70,47,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"Crack Users","Female","H2-C-H1",23,3,"23/01/2014 09:48","Hot2",30,250,1,8,8,0,240,27,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"Crack Users","Female","H2-C-H1",24,3,"23/01/2014 09:49","Hot2",10,750,1,4,10,3,-730,36,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"Health Adults","Female","H1-H2-C",1,1,"24/01/2014 17:05","Hot2",30,750,1,7,8,0,240,19,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"Health Adults","Female","H1-H2-C",2,1,"24/01/2014 17:06","Hot2",10,250,3,3,6,2,-240,14,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"Health Adults","Female","H1-H2-C",3,1,"24/01/2014 17:06","Hot2",10,750,3,1,6,5,-710,15,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"Health Adults","Female","H1-H2-C",4,1,"24/01/2014 17:06","Hot2",30,750,3,2,6,0,180,12,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"Health Adults","Female","H1-H2-C",5,1,"24/01/2014 17:06","Hot2",30,250,3,5,7,0,210,15,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"Health Adults","Female","H1-H2-C",6,1,"24/01/2014 17:07","Hot2",30,250,1,8,12,0,360,28,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"Health Adults","Female","H1-H2-C",7,1,"24/01/2014 17:07","Hot2",10,750,1,4,13,1,-750,22,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"Health Adults","Female","H1-H2-C",8,1,"24/01/2014 17:08","Hot2",10,250,1,6,12,0,120,21,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"Health Adults","Female","H1-H2-C",9,2,"24/01/2014 17:08","Hot2",10,250,3,3,5,1,-250,12,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"Health Adults","Female","H1-H2-C",10,2,"24/01/2014 17:08","Hot2",10,750,1,4,10,0,100,19,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"Health Adults","Female","H1-H2-C",11,2,"24/01/2014 17:09","Hot2",30,750,3,2,10,3,-690,19,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"Health Adults","Female","H1-H2-C",12,2,"24/01/2014 17:09","Hot2",30,750,1,7,15,0,450,29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"Health Adults","Female","H1-H2-C",13,2,"24/01/2014 17:09","Hot2",10,750,3,1,5,0,50,19,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"Health Adults","Female","H1-H2-C",14,2,"24/01/2014 17:10","Hot2",30,250,3,5,6,5,-130,14,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"Health Adults","Female","H1-H2-C",15,2,"24/01/2014 17:10","Hot2",10,250,1,6,13,0,130,22,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"Health Adults","Female","H1-H2-C",16,2,"24/01/2014 17:11","Hot2",30,250,1,8,13,0,390,32,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"Health Adults","Female","H1-H2-C",17,3,"24/01/2014 17:11","Hot2",30,750,3,2,9,3,-690,16,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"Health Adults","Female","H1-H2-C",18,3,"24/01/2014 17:11","Hot2",30,250,3,5,6,1,-250,14,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"Health Adults","Female","H1-H2-C",19,3,"24/01/2014 17:11","Hot2",10,250,3,3,9,1,-250,14,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"Health Adults","Female","H1-H2-C",20,3,"24/01/2014 17:12","Hot2",30,250,1,8,10,0,300,21,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"Health Adults","Female","H1-H2-C",21,3,"24/01/2014 17:12","Hot2",10,250,1,6,17,15,-110,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"Health Adults","Female","H1-H2-C",22,3,"24/01/2014 17:12","Hot2",10,750,3,1,5,3,-730,12,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"Health Adults","Female","H1-H2-C",23,3,"24/01/2014 17:13","Hot2",30,750,1,7,9,0,270,20,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"Health Adults","Female","H1-H2-C",24,3,"24/01/2014 17:13","Hot2",10,750,1,4,9,0,90,18,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"Health Adults","Male","H1-H2-C",1,1,"31/01/2014 19:23","Hot2",30,250,3,5,10,2,-220,28,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"Health Adults","Male","H1-H2-C",2,1,"31/01/2014 19:23","Hot2",10,750,3,1,6,0,60,30,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"Health Adults","Male","H1-H2-C",3,1,"31/01/2014 19:24","Hot2",30,250,1,8,10,4,-160,39,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"Health Adults","Male","H1-H2-C",4,1,"31/01/2014 19:25","Hot2",10,250,3,3,12,2,-240,38,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"Health Adults","Male","H1-H2-C",5,1,"31/01/2014 19:25","Hot2",10,750,1,4,3,0,30,15,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"Health Adults","Male","H1-H2-C",6,1,"31/01/2014 19:25","Hot2",30,750,1,7,4,0,120,21,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"Health Adults","Male","H1-H2-C",7,1,"31/01/2014 19:26","Hot2",10,250,1,6,4,0,40,20,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"Health Adults","Male","H1-H2-C",8,1,"31/01/2014 19:26","Hot2",30,750,3,2,4,0,120,19,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"Health Adults","Male","H1-H2-C",9,2,"31/01/2014 19:26","Hot2",10,750,1,4,6,0,60,17,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"Health Adults","Male","H1-H2-C",10,2,"31/01/2014 19:27","Hot2",10,750,3,1,4,0,40,20,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"Health Adults","Male","H1-H2-C",11,2,"31/01/2014 19:27","Hot2",30,250,1,8,6,1,-250,19,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"Health Adults","Male","H1-H2-C",12,2,"31/01/2014 19:28","Hot2",30,750,1,7,8,2,-720,24,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"Health Adults","Male","H1-H2-C",13,2,"31/01/2014 19:28","Hot2",10,250,1,6,4,0,40,25,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"Health Adults","Male","H1-H2-C",14,2,"31/01/2014 19:28","Hot2",30,250,3,5,4,0,120,17,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"Health Adults","Male","H1-H2-C",15,2,"31/01/2014 19:29","Hot2",30,750,3,2,6,0,180,23,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"Health Adults","Male","H1-H2-C",16,2,"31/01/2014 19:29","Hot2",10,250,3,3,6,0,60,31,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"Health Adults","Male","H1-H2-C",17,3,"31/01/2014 19:30","Hot2",30,750,3,2,4,0,120,20,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"Health Adults","Male","H1-H2-C",18,3,"31/01/2014 19:30","Hot2",10,250,1,6,6,0,60,23,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"Health Adults","Male","H1-H2-C",19,3,"31/01/2014 19:30","Hot2",30,750,1,7,4,0,120,16,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"Health Adults","Male","H1-H2-C",20,3,"31/01/2014 19:31","Hot2",30,250,3,5,6,0,180,30,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"Health Adults","Male","H1-H2-C",21,3,"31/01/2014 19:31","Hot2",10,750,3,1,6,1,-750,24,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"Health Adults","Male","H1-H2-C",22,3,"31/01/2014 19:32","Hot2",10,750,1,4,6,0,60,26,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"Health Adults","Male","H1-H2-C",23,3,"31/01/2014 19:32","Hot2",30,250,1,8,6,0,180,25,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"Health Adults","Male","H1-H2-C",24,3,"31/01/2014 19:33","Hot2",10,250,3,3,8,1,-250,23,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"Crack Users","Female","H2-C-H1",1,1,"04/02/2014 12:56","Hot2",10,250,3,3,10,0,100,47,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"Crack Users","Female","H2-C-H1",2,1,"04/02/2014 12:57","Hot2",10,750,3,1,10,3,-730,41,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"Crack Users","Female","H2-C-H1",3,1,"04/02/2014 12:57","Hot2",30,750,1,7,8,5,-630,31,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"Crack Users","Female","H2-C-H1",4,1,"04/02/2014 12:58","Hot2",10,750,1,4,9,0,90,39,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"Crack Users","Female","H2-C-H1",5,1,"04/02/2014 12:59","Hot2",30,250,3,5,6,0,180,43,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"Crack Users","Female","H2-C-H1",6,1,"04/02/2014 12:59","Hot2",30,250,1,8,6,0,180,28,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"Crack Users","Female","H2-C-H1",7,1,"04/02/2014 13:00","Hot2",10,250,1,6,7,0,70,36,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"Crack Users","Female","H2-C-H1",8,1,"04/02/2014 13:01","Hot2",30,750,3,2,8,0,240,58,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"Crack Users","Female","H2-C-H1",9,2,"04/02/2014 13:01","Hot2",10,750,1,4,8,1,-750,46,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"Crack Users","Female","H2-C-H1",10,2,"04/02/2014 13:02","Hot2",30,250,1,8,8,0,240,35,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"Crack Users","Female","H2-C-H1",11,2,"04/02/2014 13:03","Hot2",10,250,1,6,8,0,80,35,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"Crack Users","Female","H2-C-H1",12,2,"04/02/2014 13:03","Hot2",30,250,3,5,7,1,-250,38,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"Crack Users","Female","H2-C-H1",13,2,"04/02/2014 13:04","Hot2",30,750,3,2,9,1,-750,46,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"Crack Users","Female","H2-C-H1",14,2,"04/02/2014 13:05","Hot2",10,250,3,3,8,6,-200,43,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"Crack Users","Female","H2-C-H1",15,2,"04/02/2014 13:06","Hot2",10,750,3,1,8,2,-740,70,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"Crack Users","Female","H2-C-H1",16,2,"04/02/2014 13:07","Hot2",30,750,1,7,9,0,270,49,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"Crack Users","Female","H2-C-H1",17,3,"04/02/2014 13:07","Hot2",30,750,3,2,8,7,-570,28,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"Crack Users","Female","H2-C-H1",18,3,"04/02/2014 13:08","Hot2",30,250,3,5,7,0,210,36,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"Crack Users","Female","H2-C-H1",19,3,"04/02/2014 13:08","Hot2",30,250,1,8,8,0,240,31,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"Crack Users","Female","H2-C-H1",20,3,"04/02/2014 13:09","Hot2",30,750,1,7,8,0,240,54,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"Crack Users","Female","H2-C-H1",21,3,"04/02/2014 13:10","Hot2",10,250,1,6,8,6,-200,36,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"Crack Users","Female","H2-C-H1",22,3,"04/02/2014 13:11","Hot2",10,250,3,3,9,0,90,61,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"Crack Users","Female","H2-C-H1",23,3,"04/02/2014 13:12","Hot2",10,750,1,4,8,0,80,28,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"Crack Users","Female","H2-C-H1",24,3,"04/02/2014 13:12","Hot2",10,750,3,1,8,4,-720,49,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,"Crack Users","Female","H1-C-H2",1,1,"13/02/2014 10:15","Hot2",30,750,3,2,20,5,-630,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
42,"Crack Users","Female","H1-C-H2",2,1,"13/02/2014 10:16","Hot2",10,250,1,6,16,0,160,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,"Crack Users","Female","H1-C-H2",3,1,"13/02/2014 10:17","Hot2",10,250,3,3,17,2,-240,39,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,"Crack Users","Female","H1-C-H2",4,1,"13/02/2014 10:17","Hot2",30,250,3,5,16,2,-220,41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,"Crack Users","Female","H1-C-H2",5,1,"13/02/2014 10:18","Hot2",10,750,1,4,12,0,120,37,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,"Crack Users","Female","H1-C-H2",6,1,"13/02/2014 10:19","Hot2",30,750,1,7,13,0,390,45,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,"Crack Users","Female","H1-C-H2",7,1,"13/02/2014 10:20","Hot2",10,750,3,1,18,4,-720,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,"Crack Users","Female","H1-C-H2",8,1,"13/02/2014 10:21","Hot2",30,250,1,8,17,0,230,48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,"Crack Users","Female","H1-C-H2",9,2,"13/02/2014 10:22","Hot2",30,750,1,7,20,17,-270,47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
42,"Crack Users","Female","H1-C-H2",10,2,"13/02/2014 10:23","Hot2",30,250,1,8,26,0,500,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
42,"Crack Users","Female","H1-C-H2",11,2,"13/02/2014 10:24","Hot2",10,750,1,4,30,21,-550,105,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
42,"Crack Users","Female","H1-C-H2",12,2,"13/02/2014 10:25","Hot2",30,250,3,5,15,13,110,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
